Time,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Label
2.05,17.80039392,-10.4586602,16.29525904,9.612578914,-11.58440974,-4.084983749,11.1861561,3
2.06,16.50386547,-8.869612832,4.802209417,2.755402485,-11.49498414,-19.60042446,-3.228820459,3
2.07,8.97586185,-0.673268489,-2.935009822,3.250765043,-6.08537154,-3.74754343,-10.26729404,3
2.08,11.98331887,-4.759630964,7.452288323,8.771373851,-1.080667236,-4.23233601,3.570838115,3
2.09,7.347251791,-0.001503305,13.2948965,1.960155483,-7.208987354,15.04691391,0.106042918,3
2.1,6.162509737,-3.775595124,5.018332556,7.245628814,-2.08662575,-7.880480535,-4.649620847,3
2.11,21.16622707,-5.240990561,7.177759843,6.741654995,-7.193052229,-6.7887773,-6.943258534,3
2.12,6.957240428,-2.613536785,-5.160805824,8.117194649,-6.718277142,14.20766704,6.419786624,3
2.13,21.67541198,-16.51552532,-14.64310279,4.142704249,-4.776305339,-12.24455201,1.220835357,3
2.14,7.65105637,-6.884931492,5.301924373,8.340168173,-9.265908249,24.46282737,-3.983335756,3
2.15,11.27611817,-9.919208593,-8.118884285,3.084251338,-6.178651488,-1.56102252,-8.45427234,3
2.16,16.30913852,0.082827807,2.59563961,8.897417988,-7.183506091,-7.974030686,0.516027337,3
2.17,9.929341174,-10.56801811,-2.157635263,6.53976773,-4.22147882,-21.77139353,9.78992857,3
2.18,12.15730221,-4.271700581,4.150032344,5.339701606,-11.80913874,1.712761425,-2.078682353,3
2.19,8.362596376,-8.949740885,9.73231102,7.062472796,-2.173954861,15.9759045,-0.701374306,3
2.2,6.96972336,-2.653617111,-10.59706423,10.27781811,-2.305808675,14.57914186,-5.776625939,3
2.21,8.839789911,-0.985145029,1.484501143,3.448803771,-4.126061188,-20.61106341,-0.7957569,3
2.22,5.947338821,-7.512782128,1.446403148,5.980071014,-3.875963463,-16.00367449,-6.169537471,3
2.23,19.64474368,-5.350127052,13.30326286,2.870602765,-5.255692079,-23.76906108,-3.707978864,3
2.24,8.860667825,-4.882142053,3.100057105,9.326116889,-5.331917595,-14.70033822,-0.918733539,3
2.25,20.21289859,-0.722861055,-3.949817532,8.618848669,-3.578301908,-21.50339261,-0.769861483,3
2.26,-6.224134619,-8.467912347,-2.056277555,3.867288583,-8.259287852,22.68996728,1.350096524,3
2.27,10.00628595,-5.926738259,16.89825809,5.771557609,-6.617213414,-0.617804892,3.18533897,3
2.28,13.27632429,-9.221899947,-4.480577614,3.232590468,-5.393491691,-12.02088527,-8.151496781,3
2.29,8.150148884,-12.98931573,2.966741889,6.589956455,2.891008028,22.38288761,-3.601051017,3
2.3,16.48906549,-5.065174641,4.708114096,9.492605657,-4.736936514,-8.699680161,-5.650383171,3
2.31,13.76698018,-3.339023843,-6.531737745,4.836056671,2.568371962,-14.01613414,-0.101992054,3
2.32,8.288512383,-12.01318221,-3.903087302,6.526236417,-5.31668372,-15.39450328,-1.861779287,3
2.33,12.55306345,4.660181461,-13.10810062,1.637261671,-13.23840966,20.00142523,-4.506135469,3
2.34,26.82078042,-11.62590513,-4.602410378,11.45698899,-3.445227049,3.554849678,5.782361051,3
2.35,11.46759041,-1.182850138,7.867889031,3.020169476,-2.492893641,-14.71182986,-3.159305815,3
2.36,11.75835008,-3.800168967,4.358503462,6.850560425,3.054878887,10.55341824,-3.8159366,3
2.37,7.326711413,-18.38102971,-12.39831689,5.424289056,-4.990270469,15.89495531,7.349707117,3
2.38,10.77257125,-6.641349204,14.10515336,9.605675161,-0.939447634,-13.42388223,0.740272746,3
2.39,2.240557901,-17.49549487,-7.870928473,5.820040164,-4.705546432,6.501825298,0.474081613,3
2.4,8.790525744,-7.236969356,-4.871576947,5.305769917,-0.821898316,14.07150117,0.193569269,3
2.41,24.72954126,-1.769028886,15.49863186,2.576373483,-0.07421507,-2.561772103,1.239932349,3
2.42,16.39066287,6.426272378,6.445172715,10.03100359,-4.40609398,-19.63802821,-1.390946652,3
2.43,13.83885328,-1.021974841,2.158083804,1.38606625,1.457194417,19.51769753,4.085322721,3
2.44,16.61642471,-17.21702988,14.66782219,11.08302962,0.235249671,10.81475654,-0.761547133,3
2.45,21.28559555,-8.994105445,2.190435314,10.32456943,-3.619015511,3.665094841,7.822980026,3
2.46,13.55837058,3.979630496,5.560029916,11.95864212,2.162076457,7.736507466,9.782804233,3
2.47,22.42349468,-5.276559408,-1.717689799,3.863992943,-2.922937931,2.489981588,-1.41434211,3
2.48,16.41800059,5.830615621,1.848905799,4.470033107,1.164712156,-10.82039369,-6.689171821,3
2.49,10.99891967,-11.63108978,2.256798507,7.166496755,-1.874578943,-4.204312231,3.491822615,3
2.5,20.31685933,-10.45985109,11.59851942,9.908099324,-2.661045929,-6.928619939,5.872306023,3
2.51,-4.15548582,-16.01611817,-2.158022337,3.609694992,3.639164529,-9.114757624,-2.942404843,3
2.52,6.57111667,-9.246726473,1.252985065,10.27060251,5.664855478,-20.02315492,-0.331140647,3
2.53,11.5929458,2.250225852,-14.45347223,3.352654837,3.290234329,-11.24110212,0.452926611,3
2.54,4.524296414,-13.0625199,-10.79754957,8.788836415,2.460624579,-1.992911813,3.775149286,3
2.55,9.058715187,-0.701503784,8.374948573,6.877123889,-0.41230382,22.6877059,0.564268633,3
2.56,6.160149348,-3.331855855,-0.273831297,7.343968362,7.396446385,10.83227018,6.727589282,3
2.57,6.063838077,-1.015697084,0.062272712,6.573165834,1.471157161,3.913449913,1.748658371,3
2.58,26.25892757,-8.35023494,7.655644791,8.789567872,2.644946221,-8.684356698,6.010698565,3
2.59,13.74885884,-6.364975812,0.186211388,1.649456813,-0.680482558,0.703745177,-0.51846341,3
2.6,9.656580189,8.459000012,3.595944458,9.782740949,-2.121396015,16.87684655,-0.419617793,3
2.61,17.86712841,-15.25659704,0.587017238,5.128535116,3.000977814,10.23506355,5.73162026,3
2.62,8.547564149,-1.173851262,-13.22605829,6.14723019,3.864434193,24.40886654,1.779532514,3
2.63,15.27869733,4.17191649,7.685051825,4.45439135,-1.038398561,20.6840777,-4.506499025,3
2.64,12.06623114,-3.246503253,14.62216232,8.725210818,0.612488577,5.041166775,4.796395489,3
2.65,19.71506128,5.140152135,12.18244897,7.95720285,2.229053389,14.28833944,-0.423230923,3
2.66,1.430282332,-27.23832173,3.279553226,5.695127302,2.679643909,11.76192368,8.127466319,3
2.67,14.53733434,-8.585585002,4.87627364,4.066019001,-1.006271227,19.84651616,3.884988281,3
2.68,10.66961158,-14.64050696,5.847268795,12.19423472,-2.030774831,7.840214173,-3.788009602,3
2.69,2.984525792,-9.360153677,14.76955381,6.142482873,1.027154217,5.039894549,-0.800152497,3
2.7,16.3136681,-7.184975385,12.26763685,8.466897583,3.803748109,-0.868265836,-2.318426413,3
2.71,4.678822343,-3.038795343,0.0168771,5.955381826,5.132388196,-10.21425424,2.910110794,3
2.72,19.62004516,-12.39742058,1.681683605,9.977986445,2.026375242,-16.06415567,-6.465009114,3
2.73,12.97431924,-0.263677984,1.125300506,10.87175007,8.723613137,9.527753638,-7.935999553,3
2.74,14.05942135,-17.40834666,-1.880462784,9.987742999,-0.270351931,12.65539243,1.421828834,3
2.75,10.35962774,0.380605319,-2.213650111,11.72873225,2.27346398,13.4548603,-0.052687221,3
2.76,15.29403036,-8.109538924,1.61973609,11.90997353,3.938755644,-23.99148692,5.971800653,3
2.77,-1.337461083,-18.7713031,-16.5296495,0.754142126,4.493419246,21.42720925,2.865452906,3
2.78,10.29401011,-18.77801404,5.547963967,5.071606159,5.053631555,14.12809978,8.466166669,3
2.79,6.064947209,-18.89763814,-1.068804546,3.417684137,2.006166114,14.11956397,5.400658837,3
2.8,11.51883435,-13.2900986,-7.117297879,8.907916652,2.039500983,-20.4402097,8.59837215,3
2.81,9.527963735,-5.484966187,1.014866263,7.852111084,0.031623221,14.20907963,1.999907817,3
2.82,13.49801782,2.964349645,-3.473704473,3.525798403,7.067832149,-22.21737501,-7.505586759,3
2.83,4.760020363,-0.75548255,12.05130378,11.75471136,2.730797415,-22.02078255,-1.964161357,3
2.84,20.80759256,-15.58661889,-6.29201577,7.505845612,5.240395857,15.32268142,-10.10283691,3
2.85,23.6543192,-22.35208573,3.020018224,11.81494117,8.294222344,19.5310284,4.362353979,3
2.86,8.495568219,-8.326780512,5.212428114,5.227499866,5.711549535,19.09031993,7.81944859,3
2.87,9.641145995,-16.18871131,-4.143757832,9.555565651,1.379995642,11.65432956,0.252960735,3
2.88,11.44166323,-7.412801196,-7.29272026,10.79704347,5.192298093,-24.47187584,-5.688486539,3
2.89,17.28578047,-10.9675058,5.489521313,6.060546789,6.745967521,6.48289555,4.461583874,3
2.9,21.06723735,11.880431,-0.675116024,8.087176297,11.32664315,-2.103652351,4.166709483,3
2.91,2.435198133,-18.18081111,-4.937350882,7.056260919,7.461315593,-23.09379155,-0.508222624,3
2.92,5.963165002,-3.877612052,-8.902722191,5.974701134,4.200982863,-20.88274643,3.343145745,3
2.93,3.264300042,6.955484899,7.373202021,8.063938432,16.64798986,1.534974084,1.428588457,3
2.94,2.943589813,-8.904236541,14.440934,1.430056005,9.986785711,-13.76817071,-0.268838106,3
2.95,-0.232840627,-11.48292809,-1.602714866,9.16687494,8.208746603,20.77650645,1.760314179,3
2.96,11.76203881,5.808425278,6.761211739,7.381675269,4.360328204,2.434602961,4.669977438,3
2.97,2.612901725,-20.80306912,11.25206305,3.435864713,3.355242403,-19.29864421,-1.51938552,3
2.98,18.56821716,-17.93546575,10.54604886,9.120868436,7.173386932,-8.087819021,-6.482635416,3
2.99,14.97970571,-14.48755648,-1.935834757,1.289136584,8.26146852,-0.035665298,1.412938688,3
3,3.332308011,-3.037300759,6.899859714,3.694468357,-9.899724715,-18.82822599,6.178691092,3
3.01,3.309709744,-0.362209169,8.147434988,10.51289222,-6.675510243,-11.42386244,-4.00592304,3
3.02,5.796676544,-6.63429511,22.82722687,8.634866824,-8.433274889,-6.658193935,2.536820925,3
3.03,17.85042373,9.634687814,4.54737388,5.119020881,-12.68338966,-11.4899321,2.191710049,3
3.04,4.332261201,-7.070461621,11.16833728,11.2356105,-2.405188521,8.153983872,2.622052852,3
3.05,0.447509683,-5.585163418,9.429990479,6.112310301,-13.0165493,4.494434556,1.063362457,3
3.06,9.090795265,-7.660502398,8.156136848,6.512406445,-4.072528884,-12.24304004,3.206071631,3
3.07,11.60583853,3.201932862,-4.681490908,7.158632039,-8.779828151,-21.58524244,-4.044890349,3
3.08,5.399744514,-5.27979375,5.431614912,9.003520289,-13.76197796,-10.31306707,-4.878498161,3
3.09,19.03729596,-8.057198471,14.98276296,8.568699697,-9.654474436,-7.779087136,-3.532920673,3
3.1,10.74050554,6.647587325,0.344211361,4.266204875,-3.118517367,-23.28953848,-7.077167485,3
3.11,11.99267825,3.95638573,5.154871837,5.828809379,-11.09717273,-14.67648986,0.937322003,3
3.12,4.117575742,2.03636221,-2.803472505,8.779781481,-8.054634596,-15.60991677,1.630712631,3
3.13,8.988348367,-13.88633411,5.479582485,10.36366758,-2.101673785,-15.88735279,-5.217854617,3
3.14,8.263205588,-12.43934075,6.113764734,7.83880437,-9.309054355,7.741820768,10.70559045,3
3.15,-4.455918431,-6.516446704,8.848868345,9.676682635,-3.940397498,2.313806008,-0.491206931,3
3.16,10.8783551,-6.566401356,0.344947531,9.588446229,-10.25564229,-15.89587888,-2.295396817,3
3.17,-1.641926338,-7.690365329,0.11387423,4.103146314,-5.864787667,-15.56127554,6.077227723,3
3.18,8.928345833,-6.158109982,-0.957868261,6.476896749,-6.339697501,-9.108871321,7.295173542,3
3.19,0.231187285,0.0588253,5.575385042,13.31354502,-5.467276837,-24.42724435,-8.821680686,3
3.2,21.16617438,-11.56457678,4.854039184,6.333574942,-7.441840127,-9.861695612,-13.13994953,3
3.21,10.97891323,-2.6218209,21.00714036,9.276605127,-1.169046966,7.840563674,8.160321614,3
3.22,14.1621982,-7.074242529,-1.424483151,3.30164928,-9.901019614,1.987467192,1.087115582,3
3.23,14.48045915,-7.603313601,8.854954554,16.0305982,-0.784202117,5.062110317,-3.592290788,3
3.24,0.991482058,-6.120655463,-0.741553078,4.885244169,-4.743749545,18.29912236,-8.268321067,3
3.25,-4.780688648,1.162057767,-0.145439922,9.0886512,-6.898620029,12.91469117,6.03402848,3
3.26,6.903895571,-1.991156782,11.90048407,8.626993291,-2.682982161,-10.64113829,7.365533954,3
3.27,14.2352116,-9.409227936,6.802038388,2.568468678,-2.016373993,19.71883378,2.299875676,3
3.28,9.369119334,-1.460391621,7.661704884,6.562901898,-3.822976194,20.69588447,5.438913502,3
3.29,13.50575658,-2.743711667,-6.86924923,10.37573806,-4.868059562,4.471727785,-10.41421355,3
3.3,14.38286224,-0.688495399,23.68762997,5.233571104,2.339326897,-14.57376539,0.912794724,3
3.31,-0.221758058,-5.365768928,19.7138925,9.882935065,-2.756517403,8.382046508,-3.151142247,3
3.32,10.42793989,3.612531018,-1.962836971,6.224038705,-6.192250237,19.11560777,0.885598912,3
3.33,20.46955478,-0.627436954,-6.81438049,10.72059271,2.742069944,-19.30278276,-3.436155665,3
3.34,5.216040401,-11.27836379,-1.993038232,-0.242718272,-0.250768348,0.297410515,-2.192163908,3
3.35,-3.567012484,-12.17231854,5.444915042,-10.01018472,-2.419094372,-23.4152583,-3.810674671,3
3.36,7.183839243,-12.96853098,-3.626808495,-5.900233959,-5.662273029,19.62177312,-4.555720038,3
3.37,5.75476199,-0.16125044,5.751766117,-8.927729098,0.685129998,20.82534912,-1.501688007,3
3.38,11.02023095,-7.754147207,-1.484998696,-9.695596573,-3.493162277,8.819272321,-2.353857583,3
3.39,3.122341353,-5.264716004,25.00259946,-6.847856291,-2.988294109,-17.96603646,-1.53354482,3
3.4,8.987579893,-3.212015682,1.825819212,-6.293053262,-3.079451866,-3.118039745,-1.891130855,3
3.41,-4.895059843,6.009249389,0.083954652,-5.600358193,-5.812527615,-17.49683806,3.628459352,3
3.42,13.49906063,12.82670115,19.18743703,-5.677352231,4.904677579,-19.19761638,2.573233569,3
3.43,17.86198359,-3.248668498,6.201356536,-13.38581581,-0.150563427,13.47174594,2.477981157,3
3.44,16.09322468,11.64800766,3.702215076,-8.396556467,1.781388772,-16.55587906,0.712206821,3
3.45,-0.820488208,1.573070519,3.33516878,-13.15421384,-2.851871442,4.840987649,-5.193641511,3
3.46,10.15050303,6.272608029,8.025372128,-6.046408027,3.428911052,14.73940855,-3.759509889,3
3.47,-9.704300136,-4.092195268,0.316382424,-4.489392089,-9.586932817,2.14773776,2.092486087,3
3.48,9.862508038,-10.77965299,4.541351609,-6.11112023,-2.176187129,-16.00039228,1.013264529,3
3.49,7.740780613,1.430847782,-0.581233991,-8.484568511,-8.711807916,-23.40996772,3.867724356,3
3.5,2.115404477,7.187349155,-6.778560506,-5.867089803,0.584729515,5.106454951,1.692982114,3
3.51,10.11584597,-12.80361121,1.17097194,-4.620119852,2.012121108,1.93149165,3.339516655,3
3.52,8.843757779,-2.174479747,4.973317374,-5.362944681,1.609149703,1.075158803,3.073436966,3
3.53,13.61496152,-0.133978619,16.0242465,-8.596377715,-3.97291159,-12.31371786,1.322295719,3
3.54,8.703755132,2.598698795,5.421914282,-8.039229943,0.285056206,20.25527075,-1.144263207,3
3.55,9.311712201,-9.165195129,1.017411443,-3.255531813,-0.147719046,1.285940815,-0.571549347,3
3.56,-3.807549252,-5.379965115,4.660998019,-7.00934575,1.560059023,-12.16732884,-5.339882869,3
3.57,0.8655704,5.157067229,8.294329896,-6.469781909,4.422126391,11.291891,-7.557737506,3
3.58,4.929226694,11.39765048,-13.749119,-6.85214494,-0.834603271,-18.64743375,5.832580914,3
3.59,9.526097787,-0.505460933,0.453387313,-5.229546574,3.646216003,7.016571334,-8.587454189,3
3.6,7.667339754,5.732057631,-13.00812353,-5.373250467,3.548163393,-12.80700787,-3.609515197,3
3.61,16.67027221,0.123094493,-9.834609307,-7.888495723,4.152515443,-17.85565535,-4.012486387,3
3.62,2.40346997,2.036841971,-1.996696174,-7.993638547,-0.675324807,-10.72340509,-2.769980576,3
3.63,6.145826712,-3.64523936,2.699928217,-7.849901464,-0.26622257,-1.219201275,-1.590897133,3
3.64,9.072997976,-2.459359658,4.076058587,-6.570258127,0.733059159,-9.426208027,-10.38590342,3
3.65,6.112126239,-4.816699391,4.717191214,-5.293428938,-1.119546972,6.585539107,6.900906648,3
3.66,10.43289383,-0.003615351,13.92062167,-11.11981609,0.005596526,23.29295007,9.637474957,3
3.67,3.994040783,7.130431342,7.241460452,-2.506751327,-0.069728801,5.034573372,-4.598088922,3
3.68,15.897185,0.784362688,6.772258781,-10.10742421,3.656843286,19.99935135,-8.765616814,3
3.69,5.415012617,4.131526061,1.332896407,-6.72584932,1.027262466,2.796281695,1.65256323,3
3.7,13.98535738,-4.90446007,18.83768522,-10.21081511,5.107235211,-22.51362501,-0.779420177,3
3.71,7.064711099,4.710609163,13.86789496,-8.534282732,1.651388199,-22.06469036,0.152776973,3
3.72,16.15222433,-22.4440172,-0.671357222,-7.273239722,8.764425549,18.9856986,-8.19642456,3
3.73,-1.229331235,-10.19701712,-0.627868367,-5.470530649,3.578024995,-20.21860702,-6.122622601,3
3.74,10.2161421,-2.478877193,9.880095754,-6.315996888,3.516731826,1.911448957,-2.255727838,3
3.75,4.475609555,-12.85602972,11.61918928,-4.604293844,0.068804216,-23.10010757,-12.9481931,3
3.76,8.414904264,4.009190859,1.428252625,-7.959986074,6.607414421,19.5984986,-7.783193171,3
3.77,14.13848518,1.560523159,12.6213708,-2.400938083,7.682966623,-8.173702623,2.226615543,3
3.78,0.101952265,-6.265454598,-5.271807858,-11.69215943,3.481897462,-0.732195767,-2.049335882,3
3.79,-1.041040324,0.915928662,2.716949096,-6.327385992,6.735186745,-16.19631238,-1.626521583,3
3.8,0.855269788,-10.3113002,11.82471144,-6.122697215,9.834378139,5.095529999,-9.69860585,3
3.81,8.325859233,-5.975498363,-0.469966213,-8.352540085,2.302911249,1.977610344,-9.012661472,3
3.82,-4.567693471,-2.238660505,5.123861138,-7.155343702,7.415133006,-8.652549541,-3.727181041,3
3.83,7.286418172,-10.75655347,3.884455696,-9.540653055,4.538017063,8.206982976,1.476908367,3
3.84,-1.057257291,7.978890715,1.992089368,-5.902945077,5.016118175,14.23895253,-6.94142113,3
3.85,-0.249212305,-3.935205622,-10.49529869,-8.235547662,2.198142708,-9.4479105,-2.058063883,3
3.86,4.350791086,7.967647849,1.510611701,-4.863588586,5.369204842,-14.164215,-9.249970999,3
3.87,8.80192276,-0.17932918,5.411919338,-5.973384836,5.698015362,-9.60361845,-8.869730806,3
3.88,2.712072595,3.116676965,5.615793047,-5.852844185,8.294917924,4.94946249,-7.226415094,3
3.89,3.470263173,-5.408618243,9.977654892,-6.714310349,4.492820042,22.39834103,-4.771200365,3
3.9,6.123174528,-1.078408198,11.34984862,-9.541085308,5.169303501,19.09509987,-1.530120003,3
3.91,4.689288402,-1.80838326,1.377343986,-4.97827721,12.87687959,-5.153384428,-6.800178091,3
3.92,-9.782214577,2.882868111,2.431632162,-4.633630222,7.13138988,-3.99330533,-14.98869523,3
3.93,3.647274162,10.97147217,17.20736867,-8.009583963,8.638194027,-3.464236486,-7.861010655,3
3.94,6.688380478,-2.56947011,11.04259279,-10.17073065,8.011027597,21.96789431,-5.790478543,3
3.95,12.71574746,0.310481369,4.376306038,-8.914221486,3.634620638,-17.99565707,-1.507415201,3
3.96,18.35729964,4.062266487,2.559267138,-3.946823728,7.468899791,-6.445599943,-4.165760802,3
3.97,10.03122251,7.652795391,12.48327797,-11.79915,7.893081627,4.314693723,-9.573379984,3
3.98,6.453602987,0.902506735,12.5351953,-5.994265903,2.906558552,-14.8675915,0.150660702,3
3.99,0.139987398,-0.93405114,3.599435969,-8.01206899,13.80469467,-8.342133276,-9.080995894,3
4,6.412172748,-2.26953715,7.831197103,-4.833622948,-9.691941607,-16.87328475,-4.758057021,3
4.01,10.50028621,1.959028333,4.595148421,-11.24291396,-9.918997589,-4.604740967,-4.489026023,3
4.02,13.3635965,3.678700229,4.022996463,-5.69664975,-7.033964934,20.62903751,-3.726232109,3
4.03,0.441253252,-2.753741043,18.8106648,-10.01299006,-5.55891388,-4.505046469,0.205791793,3
4.04,7.091123065,-0.031385198,-5.600842742,-5.47654277,-5.131816552,-18.59698409,-4.476620449,3
4.05,10.51446057,7.524806879,10.23228502,-2.093909172,-6.933034684,14.77046747,-0.005248545,3
4.06,16.73362618,2.089972951,-3.85927176,-7.662521106,-2.60229506,22.12058762,-3.337075436,3
4.07,7.050001621,-1.685602179,-1.082807309,-1.524163137,-5.177889726,18.81394038,0.119566922,3
4.08,2.214921171,7.377197038,10.91124003,-6.841073059,-6.55546795,10.42972451,0.728969403,3
4.09,1.273614579,7.477465437,-5.887393445,-4.89345149,-4.825613304,-13.46354756,-12.66613945,3
4.1,3.213623577,6.842300863,-3.009603147,-0.293165533,-7.568396797,-0.981703705,-2.371706168,3
4.11,1.393590619,7.296295971,-4.551010798,-4.071267108,-7.017039093,-1.129130078,-8.681214876,3
4.12,10.21096139,-0.089803238,-0.339388533,-5.504248641,-4.83976864,-14.81799308,-8.670493396,3
4.13,11.61400776,4.186914191,6.658950012,-13.74946363,-7.88427141,-23.95246996,-5.577259076,3
4.14,9.493536272,5.029109779,13.36974525,-9.33118452,-7.960965483,-19.13889518,-5.20915528,3
4.15,12.24353162,3.744380515,-0.794628901,-5.868712954,-5.358416262,-11.06733238,-8.300504547,3
4.16,2.313620787,-9.355939127,11.39952272,-9.187158132,-5.925169313,9.6437612,-9.75725866,3
4.17,7.263861405,2.890256092,-5.210498483,-9.828083958,-5.796817285,12.21394162,-1.375148394,3
4.18,2.619294362,5.550049348,20.84118613,-5.590142661,-7.329032767,19.98915851,-10.61138699,3
4.19,5.134453387,6.619091737,0.682173209,-11.12754392,-0.463086806,-18.84731487,4.558456084,3
4.2,12.1674512,1.12692385,0.371693773,-10.32757958,-5.46985456,-3.605998334,-7.225480824,3
4.21,4.583970166,3.50662168,6.158584521,-5.008583765,-2.350781276,-8.604803986,-10.74996236,3
4.22,-6.481795464,-9.3205352,4.763361487,-1.162626371,-2.911878302,3.976040968,-8.045068578,3
4.23,3.134614855,-7.072973541,2.696563575,-9.219538655,-7.373230222,-8.822568808,1.019642552,3
4.24,0.318699832,-17.33156043,-9.226369652,-6.709020661,-3.837964662,-6.140742814,-10.56663974,3
4.25,-4.513597721,1.923039985,10.56419977,-5.441371211,-2.874166297,-16.80304445,-3.276941774,3
4.26,-0.258361974,14.97154461,9.472384174,-8.92744275,-0.733866902,24.02089484,11.20709558,3
4.27,10.19133113,15.91595946,0.795595912,-9.509114556,-8.545041752,-14.43610075,-6.890749307,3
4.28,14.45662156,-4.193112902,-5.248867692,-5.845347273,-7.349929341,15.14163767,-9.349281131,3
4.29,1.380524206,8.33011712,5.89604094,-10.18920921,-0.546963189,-2.786478892,-2.872572032,3
4.3,10.27300794,12.65098899,12.55412812,-9.250081429,-6.302453605,-24.75854422,8.110970654,3
4.31,11.27018989,1.755175569,-9.768609162,-1.617905529,-6.284309614,-6.218219506,-2.228573413,3
4.32,-2.814997797,-9.829891493,-4.93817198,-12.62757419,-1.091252237,-14.75648045,-2.638448292,3
4.33,3.850314519,13.97218498,4.489293006,-1.379404112,-3.454220611,8.143948353,-2.840298423,3
4.34,3.762303332,1.550226863,-2.559447874,-2.883143593,0.55287837,17.84875615,-10.84466733,3
4.35,5.005792979,1.364956271,1.076925017,-8.781715356,-8.797619592,21.9775911,-5.885858222,3
4.36,-5.648768194,16.16339137,2.971266945,-3.65267777,0.359773741,18.32939881,-0.409655923,3
4.37,1.760986488,7.524449512,9.847547869,-6.424132693,0.338950995,2.484551425,-4.864666221,3
4.38,10.1447182,10.20614409,9.86773331,-9.74318665,-3.39993886,-5.550973189,4.155726177,3
4.39,11.31281125,15.58085005,11.46665798,-8.677803717,-3.770346311,-11.83029912,-6.291994236,3
4.4,14.66941801,3.374404736,10.85743541,-9.171595889,1.286238048,3.19278377,-9.11491258,3
4.41,1.597699394,-2.360246565,-1.123095433,-2.48542567,-4.951136144,4.750260677,-10.2772965,3
4.42,14.78116412,10.07115824,-14.96552148,-10.53813386,5.478568177,4.872399743,9.031400012,3
4.43,7.500773872,4.629756844,6.239497592,-10.80314675,1.182582292,23.56135833,4.531087067,3
4.44,-4.708777775,9.907831079,7.295223642,-8.227902294,-5.024732359,-21.09207067,-4.355482803,3
4.45,7.957034895,7.585076053,7.277707497,-9.014962236,-1.032470544,9.105769773,0.212530398,3
4.46,1.21451524,-0.49385853,-1.467480597,-0.796692329,0.071624719,3.804501515,4.203310625,3
4.47,6.383337881,5.10535758,18.77109049,-8.580609072,2.351190034,-3.697198325,-2.280274202,3
4.48,2.594292443,2.627373276,-9.278437408,-9.245138757,-2.060170365,-19.01801243,0.5711644,3
4.49,10.39929704,3.388076169,10.12795795,-9.411966704,0.749345735,1.158216362,-9.530736453,3
4.5,4.6295309,4.804791758,8.702160628,-9.495019166,-0.567364052,-11.81396745,-11.88839133,3
4.51,1.335322588,7.603901841,11.02254854,-13.07720388,-0.958829977,10.29583092,0.349483933,3
4.52,8.760210426,6.657832633,14.74228325,-7.041020529,-1.087392619,2.217419411,-6.802354096,3
4.53,4.447692327,-3.677857577,7.696071761,-9.386954723,2.232184754,13.15356571,3.557647935,3
4.54,0.37245422,9.731076732,6.462027368,-8.133822419,0.489899589,-13.94730653,-6.728688396,3
4.55,10.45355723,-4.708305729,1.598284406,-3.713891793,2.10744025,1.719643838,4.136190847,3
4.56,0.2794479,20.93177672,9.850819014,-4.247467369,2.213863074,16.38716225,-5.862079222,3
4.57,-1.153789285,0.091064323,6.898375375,-4.921311389,1.272562839,2.082405867,-4.40779586,3
4.58,-0.629032609,5.065156382,10.11432754,-9.979379654,6.359714554,-13.57711332,-3.504228353,3
4.59,-6.245125272,14.91184397,-5.062425776,-7.540564896,4.500775205,16.73848557,-4.493302883,3
4.6,-0.832344145,4.169014277,-8.062075248,-8.788334999,3.389715233,-21.62025702,-4.725528006,3
4.61,13.59125846,-3.289334096,4.337646793,-8.201985485,-1.299287462,11.90835486,-2.349286243,3
4.62,-3.084713641,-4.384627421,7.979752024,-7.698214991,5.538174912,17.14080715,-4.671063465,3
4.63,2.354407689,7.654158337,-8.102205316,-8.902482385,2.759344997,16.49663368,-5.743481645,3
4.64,-4.406392488,8.598313336,-4.060301704,-4.209664144,2.759412794,15.83316088,-8.307472667,3
4.65,-1.486686497,11.5547688,1.157901508,-9.420691458,0.083373609,-10.52373891,-6.131632126,3
4.66,11.23222405,7.683083743,6.16643798,-3.229088113,1.54481278,12.5642003,-9.726577901,3
4.67,7.436760503,2.433609843,6.400579108,-5.995183081,7.573325753,-23.8573298,-2.127231639,3
4.68,-1.664402296,9.149090743,11.65049486,-7.591184745,4.999381001,0.62603794,-8.624804152,3
4.69,1.972815377,15.96296398,2.633413598,-5.858943404,3.11353507,22.37328996,-7.882479277,3
4.7,-3.082210626,0.282187233,7.24278159,-8.228877445,3.900048334,-24.45820974,-5.219134812,3
4.71,-2.893174477,30.98298606,13.94833105,-8.183148689,1.990402336,-4.385048566,-4.001018373,3
4.72,-3.738702598,3.021257684,1.828864729,-4.260469698,5.456305397,-16.71813019,0.580496229,3
4.73,-3.694504214,14.75429752,21.65280601,-8.019265477,2.201468203,-19.4269019,-3.204112903,3
4.74,3.582067291,19.22649495,1.121264484,5.274178279,1.922671818,-17.514987,-4.224347801,3
4.75,5.145103651,12.42036797,4.97386771,-10.72957178,8.149060057,-5.399129534,-4.941060088,3
4.76,4.431710847,8.168757271,-10.73167515,-11.13523774,3.820646235,-9.921971411,-3.915392896,3
